File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_LE_500m_doy2003233_aid0001,LE_500m,aid0001,2003-08-21,295744.0,3950000.0,22290000.0,"(3950000.0,22290000.0)",9516291.4547717,2329985.1671657,5428830879212.307,10800000.0,15250000.0,9580000.0,3950000.0,7830000.0
MOD16A2GF_061_LE_500m_doy2003241_aid0001,LE_500m,aid0001,2003-08-29,295744.0,4070000.0,22990000.0,"(4070000.0,22990000.0)",9864512.2808916,2389244.6549638,5708490021273.113,11120000.0,15540000.0,9630000.0,4070000.0,8170000.0
MOD16A2GF_061_LE_500m_doy2003249_aid0001,LE_500m,aid0001,2003-09-06,295744.0,4350000.0,22270000.0,"(4350000.0,22270000.0)",9510231.2134819,2156056.7759722,4648580821215.72,10480000.0,14030000.0,9330000.0,4560000.0,8110000.0
MOD16A2GF_061_LE_500m_doy2003257_aid0001,LE_500m,aid0001,2003-09-14,295744.0,3610000.0,20830000.0,"(3610000.0,20830000.0)",8669000.5207206,1957477.4361421,3831717913005.5723,9490000.0,12640000.0,8470000.0,4240000.0,7390000.0
MOD16A2GF_061_LE_500m_doy2003265_aid0001,LE_500m,aid0001,2003-09-22,295744.0,3690000.0,21690000.0,"(3690000.0,21690000.0)",8831009.8260658,1976122.1077762,3905058584841.773,9720000.0,12970000.0,8670000.0,4300000.0,7550000.0
MOD16A2GF_061_LE_500m_doy2003273_aid0001,LE_500m,aid0001,2003-09-30,295744.0,4020000.0,19580000.0,"(4020000.0,19580000.0)",7401418.2874378,1597919.0492056,2553345287814.239,8010000.0,10380000.0,7190000.0,4070000.0,6430000.0
MOD16A2GF_061_LE_500m_doy2003281_aid0001,LE_500m,aid0001,2003-10-08,295744.0,3900000.0,18880000.0,"(3900000.0,18880000.0)",7262923.203852,1624534.239462,2639111495184.3687,8010000.0,10740000.0,7150000.0,3900000.0,6190000.0
MOD16A2GF_061_LE_500m_doy2003289_aid0001,LE_500m,aid0001,2003-10-16,295744.0,2960000.0,20910000.0,"(2960000.0,20910000.0)",8378729.2049881,2146557.8630792,4607710659547.144,9430000.0,13100000.0,8330000.0,3390000.0,6980000.0
MOD16A2GF_061_LE_500m_doy2003297_aid0001,LE_500m,aid0001,2003-10-24,295744.0,3350000.0,19090000.0,"(3350000.0,19090000.0)",7055461.9535815,1792231.33021,3212093140986.4663,7930000.0,11120000.0,6980000.0,3350000.0,5800000.0
MOD16A2GF_061_LE_500m_doy2003305_aid0001,LE_500m,aid0001,2003-11-01,295744.0,2500000.0,17780000.0,"(2500000.0,17780000.0)",7297277.1045228,2064999.9494906,4264224791396.3765,8490000.0,12720000.0,7500000.0,2500000.0,5670000.0
MOD16A2GF_061_LE_500m_doy2003313_aid0001,LE_500m,aid0001,2003-11-09,295744.0,2540000.0,17160000.0,"(2540000.0,17160000.0)",6599813.8592837,1908721.0805884,3643216163482.45,7870000.0,12380000.0,6950000.0,2540000.0,4860000.0
MOD16A2GF_061_LE_500m_doy2003321_aid0001,LE_500m,aid0001,2003-11-17,295744.0,2530000.0,16800000.0,"(2530000.0,16800000.0)",6109796.95277,1586197.8794469,2516023712761.761,7280000.0,11210000.0,6450000.0,2530000.0,4660000.0
MOD16A2GF_061_LE_500m_doy2003329_aid0001,LE_500m,aid0001,2003-11-25,295744.0,2720000.0,15630000.0,"(2720000.0,15630000.0)",5670376.5756871,1476141.491594,2178993703205.3591,6800000.0,10580000.0,5950000.0,2720000.0,4280000.0
MOD16A2GF_061_LE_500m_doy2003337_aid0001,LE_500m,aid0001,2003-12-03,295744.0,2520000.0,14990000.0,"(2520000.0,14990000.0)",5093598.8557671,1419146.9959051,2013978195986.572,6290000.0,9960000.0,5080000.0,2520000.0,3840000.0
MOD16A2GF_061_LE_500m_doy2003345_aid0001,LE_500m,aid0001,2003-12-11,295744.0,1640000.0,14550000.0,"(1640000.0,14550000.0)",4710904.6337373,1510239.5986608,2280823645363.1846,6030000.0,10160000.0,4870000.0,1640000.0,3250000.0
MOD16A2GF_061_LE_500m_doy2003353_aid0001,LE_500m,aid0001,2003-12-19,295744.0,1930000.0,14170000.0,"(1930000.0,14170000.0)",4343605.6859987,1224439.1404293,1499251208615.148,5470000.0,8720000.0,4050000.0,1930000.0,3300000.0
MOD16A2GF_061_LE_500m_doy2003361_aid0001,LE_500m,aid0001,2003-12-27,295744.0,1990000.0,12800000.0,"(1990000.0,12800000.0)",4154260.7457801,1138311.5780301,1295753248677.403,5200000.0,8340000.0,3990000.0,1990000.0,3100000.0
MOD16A2GF_061_LE_500m_doy2004001_aid0001,LE_500m,aid0001,2004-01-01,295744.0,1150000.0,13500000.0,"(1150000.0,13500000.0)",4162913.6685782,1779876.3459197,3167959806764.5874,5940000.0,11320000.0,4060000.0,1150000.0,2320000.0
MOD16A2GF_061_LE_500m_doy2004009_aid0001,LE_500m,aid0001,2004-01-09,295744.0,1320000.0,12750000.0,"(1320000.0,12750000.0)",3887153.2135901,1527304.2905355,2332658395888.287,5510000.0,9550000.0,3600000.0,1320000.0,2440000.0
MOD16A2GF_061_LE_500m_doy2004017_aid0001,LE_500m,aid0001,2004-01-17,295744.0,1540000.0,13710000.0,"(1540000.0,13710000.0)",3971322.1908137,1284096.9449522,1648904964035.5378,4990000.0,8110000.0,3700000.0,1540000.0,2910000.0
MOD16A2GF_061_LE_500m_doy2004025_aid0001,LE_500m,aid0001,2004-01-25,295744.0,1010000.0,11820000.0,"(1010000.0,11820000.0)",4237606.6801017,1900194.0981161,3610737610515.321,6210000.0,11820000.0,4020000.0,1010000.0,2360000.0
MOD16A2GF_061_LE_500m_doy2004033_aid0001,LE_500m,aid0001,2004-02-02,295744.0,560000.0,11350000.0,"(560000.0,11350000.0)",4430287.4107336,2187304.5984775,4784301406520.802,6700000.0,11350000.0,4300000.0,560000.0,2220000.0
MOD16A2GF_061_LE_500m_doy2004041_aid0001,LE_500m,aid0001,2004-02-10,295744.0,280000.0,12840000.0,"(280000.0,12840000.0)",4675050.6857282,2781875.8512678,7738833251867.226,7610000.0,12840000.0,4250000.0,280000.0,1880000.0
MOD16A2GF_061_LE_500m_doy2004049_aid0001,LE_500m,aid0001,2004-02-18,295744.0,990000.0,12810000.0,"(990000.0,12810000.0)",4276422.7845704,2323937.5842827,5400685895641.867,6470000.0,12810000.0,3560000.0,990000.0,2120000.0
MOD16A2GF_061_LE_500m_doy2004057_aid0001,LE_500m,aid0001,2004-02-26,295744.0,630000.0,14090000.0,"(630000.0,14090000.0)",4303518.0764445,2624331.2391467,6887114452761.047,7010000.0,14090000.0,3390000.0,630000.0,1870000.0
MOD16A2GF_061_LE_500m_doy2004065_aid0001,LE_500m,aid0001,2004-03-05,295744.0,460000.0,13330000.0,"(460000.0,13330000.0)",3863040.5688704,2202931.5669512,4852907488670.116,6170000.0,12240000.0,3150000.0,460000.0,1890000.0
MOD16A2GF_061_LE_500m_doy2004073_aid0001,LE_500m,aid0001,2004-03-13,295744.0,590000.0,15210000.0,"(590000.0,15210000.0)",4490188.9471976,2709328.7473876,7340462261420.792,7250000.0,14260000.0,3450000.0,590000.0,2200000.0
MOD16A2GF_061_LE_500m_doy2004081_aid0001,LE_500m,aid0001,2004-03-21,295744.0,370000.0,16790000.0,"(370000.0,16790000.0)",4935812.2903592,3047555.1649771,9287592483578.658,7700000.0,14390000.0,3870000.0,370000.0,2350000.0
MOD16A2GF_061_LE_500m_doy2004089_aid0001,LE_500m,aid0001,2004-03-29,295744.0,150000.0,15880000.0,"(150000.0,15880000.0)",3660718.6958992,2541571.2829804,6459584586470.687,4990000.0,9860000.0,2820000.0,150000.0,1740000.0
MOD16A2GF_061_LE_500m_doy2004097_aid0001,LE_500m,aid0001,2004-04-06,295744.0,1420000.0,16510000.0,"(1420000.0,16510000.0)",4825684.5447414,1778081.0129871,3161572088745.3916,6160000.0,10460000.0,4640000.0,1420000.0,3270000.0
MOD16A2GF_061_LE_500m_doy2004105_aid0001,LE_500m,aid0001,2004-04-14,295744.0,1390000.0,16440000.0,"(1390000.0,16440000.0)",5973079.6567301,2658574.5652177,7068018718822.517,8300000.0,14960000.0,5990000.0,1390000.0,3490000.0
MOD16A2GF_061_LE_500m_doy2004113_aid0001,LE_500m,aid0001,2004-04-22,295744.0,440000.0,17490000.0,"(440000.0,17490000.0)",6527646.6132872,3178845.9529526,10105061592603.225,9530000.0,17490000.0,6390000.0,440000.0,3690000.0
MOD16A2GF_061_LE_500m_doy2004121_aid0001,LE_500m,aid0001,2004-04-30,295744.0,80000.0,19330000.0,"(80000.0,19330000.0)",7078801.1591106,3769766.0206035,14211135850096.582,10820000.0,19330000.0,6360000.0,80000.0,3750000.0
MOD16A2GF_061_LE_500m_doy2004129_aid0001,LE_500m,aid0001,2004-05-08,295744.0,290000.0,19610000.0,"(290000.0,19610000.0)",7728689.711372,3776221.768714,14259850846509.326,11330000.0,19610000.0,7500000.0,290000.0,4340000.0
MOD16A2GF_061_LE_500m_doy2004137_aid0001,LE_500m,aid0001,2004-05-16,295744.0,750000.0,19910000.0,"(750000.0,19910000.0)",7243387.9639147,3130944.2923947,9802812162078.678,10140000.0,18460000.0,7500000.0,750000.0,4460000.0
MOD16A2GF_061_LE_500m_doy2004145_aid0001,LE_500m,aid0001,2004-05-24,295744.0,260000.0,21760000.0,"(260000.0,21760000.0)",8007151.1171824,3697628.2626379,13672454768658.941,11430000.0,21200000.0,8370000.0,260000.0,4660000.0
MOD16A2GF_061_LE_500m_doy2004153_aid0001,LE_500m,aid0001,2004-06-01,295744.0,740000.0,20620000.0,"(740000.0,20620000.0)",7809810.7484852,3297239.6472052,10871789291101.74,10720000.0,19490000.0,8270000.0,740000.0,4860000.0
MOD16A2GF_061_LE_500m_doy2004161_aid0001,LE_500m,aid0001,2004-06-09,295744.0,2130000.0,19770000.0,"(2130000.0,19770000.0)",7650622.1258927,2514985.3965178,6325151544697.635,9680000.0,15950000.0,7840000.0,2130000.0,5500000.0
MOD16A2GF_061_LE_500m_doy2004169_aid0001,LE_500m,aid0001,2004-06-17,295744.0,3490000.0,20560000.0,"(3490000.0,20560000.0)",8644802.6333586,2024887.8026615,4100170613367.3354,10090000.0,14840000.0,8900000.0,3490000.0,6920000.0
MOD16A2GF_061_LE_500m_doy2004177_aid0001,LE_500m,aid0001,2004-06-25,295744.0,1630000.0,22650000.0,"(1630000.0,22650000.0)",9231805.6156676,2776560.704576,7709289346195.468,11290000.0,17620000.0,9670000.0,1630000.0,7070000.0
MOD16A2GF_061_LE_500m_doy2004185_aid0001,LE_500m,aid0001,2004-07-03,295744.0,4040000.0,21140000.0,"(4040000.0,21140000.0)",8716834.6948712,1614171.7709595,2605550506162.6367,9590000.0,12560000.0,8560000.0,4820000.0,7610000.0
MOD16A2GF_061_LE_500m_doy2004193_aid0001,LE_500m,aid0001,2004-07-11,295744.0,3940000.0,20060000.0,"(3940000.0,20060000.0)",8463853.5354902,1536849.3411072,2361905897261.6294,9400000.0,12550000.0,8330000.0,4160000.0,7300000.0
MOD16A2GF_061_LE_500m_doy2004201_aid0001,LE_500m,aid0001,2004-07-19,295744.0,5320000.0,20840000.0,"(5320000.0,20840000.0)",9002944.9794417,1485728.1741645,2207388207506.173,9550000.0,11830000.0,8720000.0,5760000.0,8030000.0
MOD16A2GF_061_LE_500m_doy2004209_aid0001,LE_500m,aid0001,2004-07-27,295744.0,4380000.0,22560000.0,"(4380000.0,22560000.0)",9811778.6666847,2245385.8553195,5041757639268.975,11330000.0,16220000.0,9820000.0,4380000.0,8070000.0
MOD16A2GF_061_LE_500m_doy2004217_aid0001,LE_500m,aid0001,2004-08-04,295744.0,3880000.0,21410000.0,"(3880000.0,21410000.0)",9348499.8512227,2056943.2580872,4231015566990.3477,10640000.0,14910000.0,9450000.0,3880000.0,7790000.0
MOD16A2GF_061_LE_500m_doy2004225_aid0001,LE_500m,aid0001,2004-08-12,295744.0,3550000.0,22280000.0,"(3550000.0,22280000.0)",9796689.9413006,2688904.6622716,7230208282785.913,11700000.0,17500000.0,10150000.0,3550000.0,7830000.0
MOD16A2GF_061_LE_500m_doy2004233_aid0001,LE_500m,aid0001,2004-08-20,295744.0,4390000.0,22600000.0,"(4390000.0,22600000.0)",9764565.1644666,2314035.6557061,5354761015879.107,11240000.0,16050000.0,9790000.0,4390000.0,8030000.0
MOD16A2GF_061_LE_500m_doy2004241_aid0001,LE_500m,aid0001,2004-08-28,295744.0,3780000.0,21170000.0,"(3780000.0,21170000.0)",8388765.5878057,1957753.1996305,3832797590663.3447,9410000.0,12990000.0,8150000.0,3780000.0,7020000.0
MOD16A2GF_061_LE_500m_doy2004249_aid0001,LE_500m,aid0001,2004-09-05,295744.0,4090000.0,19390000.0,"(4090000.0,19390000.0)",7694577.8105388,1772722.9736733,3142546741389.256,8250000.0,10650000.0,7330000.0,4270000.0,6650000.0
MOD16A2GF_061_LE_500m_doy2004257_aid0001,LE_500m,aid0001,2004-09-13,295744.0,2940000.0,19910000.0,"(2940000.0,19910000.0)",8125369.8130816,2152743.6223529,4634305103581.284,8980000.0,12230000.0,7870000.0,3560000.0,6810000.0
MOD16A2GF_061_LE_500m_doy2004265_aid0001,LE_500m,aid0001,2004-09-21,295744.0,3750000.0,20960000.0,"(3750000.0,20960000.0)",8624346.9690002,2288348.6505853,5236539546635.343,9520000.0,13070000.0,8350000.0,3750000.0,7150000.0
MOD16A2GF_061_LE_500m_doy2004273_aid0001,LE_500m,aid0001,2004-09-29,295744.0,3110000.0,19260000.0,"(3110000.0,19260000.0)",8137498.4446007,2093575.5769425,4383058696370.1187,9050000.0,12510000.0,8050000.0,3290000.0,6740000.0
MOD16A2GF_061_LE_500m_doy2004281_aid0001,LE_500m,aid0001,2004-10-07,295744.0,2960000.0,19300000.0,"(2960000.0,19300000.0)",7902249.03971,2124056.6936371,4511616837784.461,8700000.0,12010000.0,7760000.0,3190000.0,6490000.0
MOD16A2GF_061_LE_500m_doy2004289_aid0001,LE_500m,aid0001,2004-10-15,295744.0,2310000.0,19660000.0,"(2310000.0,19660000.0)",8467808.4424367,2645256.6865664,6997382937824.202,9700000.0,14300000.0,8820000.0,2310000.0,6630000.0
MOD16A2GF_061_LE_500m_doy2004297_aid0001,LE_500m,aid0001,2004-10-23,295744.0,1890000.0,19030000.0,"(1890000.0,19030000.0)",7659958.0380329,2323912.3711272,5400568708677.951,9060000.0,13720000.0,7970000.0,1890000.0,5950000.0
MOD16A2GF_061_LE_500m_doy2004305_aid0001,LE_500m,aid0001,2004-10-31,295744.0,1200000.0,18660000.0,"(1200000.0,18660000.0)",7217876.6095001,2361169.9490505,5575123528298.914,8730000.0,13890000.0,7810000.0,1200000.0,5290000.0
MOD16A2GF_061_LE_500m_doy2004313_aid0001,LE_500m,aid0001,2004-11-08,295744.0,2390000.0,17230000.0,"(2390000.0,17230000.0)",6312106.1458559,1857149.613677,3449004687580.7104,7750000.0,12580000.0,6660000.0,2390000.0,4530000.0
MOD16A2GF_061_LE_500m_doy2004321_aid0001,LE_500m,aid0001,2004-11-16,295744.0,2200000.0,16560000.0,"(2200000.0,16560000.0)",6032380.8767042,1744909.1731833,3044708022659.0776,7360000.0,11870000.0,6470000.0,2200000.0,4350000.0
MOD16A2GF_061_LE_500m_doy2004329_aid0001,LE_500m,aid0001,2004-11-24,295744.0,1110000.0,16160000.0,"(1110000.0,16160000.0)",5424292.4285869,1901373.2488552,3615220231462.3667,7050000.0,12340000.0,5960000.0,1110000.0,3520000.0
MOD16A2GF_061_LE_500m_doy2004337_aid0001,LE_500m,aid0001,2004-12-02,295744.0,1780000.0,15190000.0,"(1780000.0,15190000.0)",5122388.5860744,1641768.0449491,2695402313416.0327,6500000.0,11010000.0,5420000.0,1780000.0,3490000.0
MOD16A2GF_061_LE_500m_doy2004345_aid0001,LE_500m,aid0001,2004-12-10,295744.0,2190000.0,15330000.0,"(2190000.0,15330000.0)",4904684.6935187,1401118.3495921,1963132629563.6448,6180000.0,10020000.0,4870000.0,2190000.0,3620000.0
MOD16A2GF_061_LE_500m_doy2004353_aid0001,LE_500m,aid0001,2004-12-18,295744.0,2170000.0,13860000.0,"(2170000.0,13860000.0)",4287446.8459208,1118248.1919932,1250479018896.133,5330000.0,8460000.0,4090000.0,2170000.0,3240000.0
MOD16A2GF_061_LE_500m_doy2004361_aid0001,LE_500m,aid0001,2004-12-26,295744.0,1340000.0,10210000.0,"(1340000.0,10210000.0)",3690882.6214564,1405762.4079653,1976167947648.376,5150000.0,9440000.0,3480000.0,1340000.0,2270000.0
MOD16A2GF_061_LE_500m_doy2005001_aid0001,LE_500m,aid0001,2005-01-01,295744.0,2050000.0,12530000.0,"(2050000.0,12530000.0)",4118796.695791,1276867.3725727,1630390287140.6729,5380000.0,9070000.0,3960000.0,2050000.0,2910000.0
MOD16A2GF_061_LE_500m_doy2005009_aid0001,LE_500m,aid0001,2005-01-09,295744.0,2090000.0,10060000.0,"(2090000.0,10060000.0)",3923364.3286085,1214634.9706318,1475338111881.6313,5080000.0,8350000.0,3640000.0,2090000.0,2780000.0
MOD16A2GF_061_LE_500m_doy2005017_aid0001,LE_500m,aid0001,2005-01-17,295744.0,1950000.0,12120000.0,"(1950000.0,12120000.0)",3773201.4850682,1208861.9568054,1461347230611.2976,4780000.0,7930000.0,3460000.0,1950000.0,2660000.0
MOD16A2GF_061_LE_500m_doy2005025_aid0001,LE_500m,aid0001,2005-01-25,295744.0,1720000.0,10920000.0,"(1720000.0,10920000.0)",4345601.9395153,1730856.1582282,2995863040476.6533,6110000.0,10920000.0,3990000.0,1720000.0,2650000.0
MOD16A2GF_061_LE_500m_doy2005033_aid0001,LE_500m,aid0001,2005-02-02,295744.0,1090000.0,11150000.0,"(1090000.0,11150000.0)",4500255.0854793,2058191.0650826,4236150460385.844,6560000.0,11150000.0,4180000.0,1090000.0,2430000.0
MOD16A2GF_061_LE_500m_doy2005041_aid0001,LE_500m,aid0001,2005-02-10,295744.0,1160000.0,13550000.0,"(1160000.0,13550000.0)",4693692.7883575,2363625.485625,5586725436296.186,7070000.0,13550000.0,4230000.0,1160000.0,2420000.0
MOD16A2GF_061_LE_500m_doy2005049_aid0001,LE_500m,aid0001,2005-02-18,295744.0,1020000.0,14550000.0,"(1020000.0,14550000.0)",4432424.0559403,2341466.1075127,5482463532630.576,6720000.0,13100000.0,3710000.0,1020000.0,2390000.0
MOD16A2GF_061_LE_500m_doy2005057_aid0001,LE_500m,aid0001,2005-02-26,295744.0,530000.0,13960000.0,"(530000.0,13960000.0)",4645198.3134062,2579756.9252847,6655145793554.287,7210000.0,13960000.0,3840000.0,530000.0,2330000.0
MOD16A2GF_061_LE_500m_doy2005065_aid0001,LE_500m,aid0001,2005-03-06,295744.0,900000.0,14750000.0,"(900000.0,14750000.0)",4707726.3105929,2278008.2291877,5189321492246.781,7022500.0,13460000.0,4130000.0,900000.0,2690000.0
MOD16A2GF_061_LE_500m_doy2005073_aid0001,LE_500m,aid0001,2005-03-14,295744.0,440000.0,14230000.0,"(440000.0,14230000.0)",4930591.2884116,2785769.972516,7760514339771.543,7870000.0,14230000.0,4010000.0,440000.0,2500000.0
MOD16A2GF_061_LE_500m_doy2005081_aid0001,LE_500m,aid0001,2005-03-22,295744.0,1330000.0,15180000.0,"(1330000.0,15180000.0)",4922803.3704826,2301494.3005971,5296876015681.13,6850000.0,12530000.0,4520000.0,1330000.0,2990000.0
MOD16A2GF_061_LE_500m_doy2005089_aid0001,LE_500m,aid0001,2005-03-30,295744.0,790000.0,17730000.0,"(790000.0,17730000.0)",6205221.3738909,3312018.9498254,10969469524002.691,10090000.0,17730000.0,5210000.0,790000.0,3410000.0
MOD16A2GF_061_LE_500m_doy2005097_aid0001,LE_500m,aid0001,2005-04-07,295744.0,510000.0,19340000.0,"(510000.0,19340000.0)",6078524.1289764,3192113.2556351,10189587036801.477,8560000.0,16050000.0,5540000.0,510000.0,3370000.0
MOD16A2GF_061_LE_500m_doy2005105_aid0001,LE_500m,aid0001,2005-04-15,295744.0,430000.0,16320000.0,"(430000.0,16320000.0)",5890285.0438217,2910417.730536,8470531366218.095,8870000.0,16320000.0,5530000.0,430000.0,3370000.0
MOD16A2GF_061_LE_500m_doy2005113_aid0001,LE_500m,aid0001,2005-04-23,295744.0,990000.0,17850000.0,"(990000.0,17850000.0)",6098899.8593378,2357594.5066709,5558251857884.636,8090000.0,14270000.0,6340000.0,990000.0,3970000.0
MOD16A2GF_061_LE_500m_doy2005121_aid0001,LE_500m,aid0001,2005-05-01,295744.0,460000.0,18100000.0,"(460000.0,18100000.0)",7252947.2449145,3134933.4746664,9827807890584.137,10170000.0,18100000.0,7540000.0,460000.0,4520000.0
MOD16A2GF_061_LE_500m_doy2005129_aid0001,LE_500m,aid0001,2005-05-09,295744.0,120000.0,20550000.0,"(120000.0,20550000.0)",7496032.9541766,3436882.9664201,11812164524868.902,10430000.0,19320000.0,7860000.0,120000.0,4500000.0
MOD16A2GF_061_LE_500m_doy2005137_aid0001,LE_500m,aid0001,2005-05-17,295744.0,1150000.0,18120000.0,"(1150000.0,18120000.0)",7324994.6237286,2692719.4784747,7250738189756.856,9680000.0,16890000.0,7770000.0,1150000.0,4860000.0
MOD16A2GF_061_LE_500m_doy2005145_aid0001,LE_500m,aid0001,2005-05-25,295744.0,1310000.0,21270000.0,"(1310000.0,21270000.0)",8543080.9078122,3268619.6115208,10683874164818.348,11450000.0,20150000.0,9160000.0,1310000.0,5650000.0
MOD16A2GF_061_LE_500m_doy2005153_aid0001,LE_500m,aid0001,2005-06-02,295744.0,110000.0,20680000.0,"(110000.0,20680000.0)",8417379.456557,3600654.9642056,12964716171258.342,11790000.0,20680000.0,8940000.0,110000.0,5250000.0
MOD16A2GF_061_LE_500m_doy2005161_aid0001,LE_500m,aid0001,2005-06-10,295744.0,920000.0,20500000.0,"(920000.0,20500000.0)",7698303.9047284,2799803.9228132,7838902006200.125,9710000.0,16010000.0,8190000.0,920000.0,5510000.0
MOD16A2GF_061_LE_500m_doy2005169_aid0001,LE_500m,aid0001,2005-06-18,295744.0,1640000.0,20490000.0,"(1640000.0,20490000.0)",8513969.5479874,2722611.3094471,7412612342329.007,10410000.0,16470000.0,9200000.0,1640000.0,6370000.0
MOD16A2GF_061_LE_500m_doy2005177_aid0001,LE_500m,aid0001,2005-06-26,295744.0,3280000.0,22110000.0,"(3280000.0,22110000.0)",9260446.8729712,2607978.5320913,6801552023849.232,10910000.0,16310000.0,9540000.0,3280000.0,7310000.0
MOD16A2GF_061_LE_500m_doy2005185_aid0001,LE_500m,aid0001,2005-07-04,295744.0,2740000.0,22820000.0,"(2740000.0,22820000.0)",9677224.8633954,2683274.9755828,7199964594589.0205,11380000.0,16870000.0,9930000.0,2740000.0,7720000.0
MOD16A2GF_061_LE_500m_doy2005193_aid0001,LE_500m,aid0001,2005-07-12,295744.0,4410000.0,22450000.0,"(4410000.0,22450000.0)",9770318.2144016,2201411.6817407,4846213392504.474,11020000.0,15160000.0,9660000.0,4410000.0,8260000.0
MOD16A2GF_061_LE_500m_doy2005201_aid0001,LE_500m,aid0001,2005-07-20,295744.0,2430000.0,22450000.0,"(2430000.0,22450000.0)",10019296.9257195,2946330.2390491,8680861877535.177,12010000.0,18380000.0,10590000.0,2430000.0,7760000.0
MOD16A2GF_061_LE_500m_doy2005209_aid0001,LE_500m,aid0001,2005-07-28,295744.0,2720000.0,22840000.0,"(2720000.0,22840000.0)",9880797.5140662,2944920.7382682,8672558154682.199,11690000.0,17880000.0,10380000.0,2720000.0,7560000.0
MOD16A2GF_061_LE_500m_doy2005217_aid0001,LE_500m,aid0001,2005-08-05,295744.0,3740000.0,20960000.0,"(3740000.0,20960000.0)",9140387.9368643,1996823.2888015,3987303246699.86,10020000.0,13420000.0,8930000.0,5220000.0,7750000.0
MOD16A2GF_061_LE_500m_doy2005225_aid0001,LE_500m,aid0001,2005-08-13,295744.0,3550000.0,21410000.0,"(3550000.0,21410000.0)",9438592.0593486,2167310.2164823,4697233574468.435,10560000.0,14520000.0,9550000.0,4380000.0,7920000.0
MOD16A2GF_061_LE_500m_doy2005233_aid0001,LE_500m,aid0001,2005-08-21,295744.0,4480000.0,20740000.0,"(4480000.0,20740000.0)",9279746.1317897,1872717.4172789,3507070524979.6274,10170000.0,13440000.0,9230000.0,4720000.0,7990000.0
MOD16A2GF_061_LE_500m_doy2005241_aid0001,LE_500m,aid0001,2005-08-29,295744.0,3160000.0,21220000.0,"(3160000.0,21220000.0)",9786357.6944925,2409337.5096618,5804907235463.543,11250000.0,15960000.0,10320000.0,3430000.0,8110000.0
MOD16A2GF_061_LE_500m_doy2005249_aid0001,LE_500m,aid0001,2005-09-06,295744.0,2160000.0,21630000.0,"(2160000.0,21630000.0)",10241370.9491993,2649182.0217599,7018165384415.734,11840000.0,16490000.0,10480000.0,4090000.0,8740000.0
MOD16A2GF_061_LE_500m_doy2005257_aid0001,LE_500m,aid0001,2005-09-14,295744.0,2010000.0,21000000.0,"(2010000.0,21000000.0)",9472446.7782947,2978859.9062107,8873606340829.535,10770000.0,15450000.0,9530000.0,2970000.0,7650000.0
